"X","V1","V3","V4","V5","V6","C1","C2","C3","C4","C5"
1867,0.703193274154448,0.372125874164298,0,-0.37786573,0,1,3,1,0,0
1873,0.76283700778348,0.432417741836329,0,-0.37786573,0,1,1,1,0,0
1874,0.83225222026526,0.203273686557643,1.32350421734615,-0.37786573,1.98671304,1,1,1,1,1
1876,0.61708687707783,0.893067098804854,0,-0.37786573,0,1,1,1,0,0
1891,0.520549406186723,0.239402149087367,0,-0.37786573,0,1,3,1,0,0
1894,0.349870654174517,0.711417192825003,0.884748158378911,0.48622644,2.05070224,1,3,1,1,1
1895,0.886746841441429,0.203273686557643,0,-0.37786573,0,1,1,1,0,0
1896,0.423716113961494,2.06081883168238,0,-0.37786573,0,1,3,1,0,0
1897,0,0,0,-0.37786573,0,0,3,0,0,0
1902,0,0,0,-0.37786573,0,0,3,0,0,0
1904,0.391376298620036,0.340559607641916,0,-0.37786573,0,1,3,1,0,0
1915,0,0,0,-0.37786573,0,0,3,0,0,0
1922,0.403555906742539,0.203273686557643,0.843134616099842,-0.37786573,2.73934814,1,3,1,1,1
1937,0.965103726259166,0.594137604921084,0,-0.37786573,0,1,2,1,0,0
1938,0.708711781270937,0.516543280767389,1.039222746535,-0.37786573,1.89529985,1,3,1,1,1
1940,1.15910279011826,0.126848204792475,1.29848296874873,-0.37786573,1.5601182,1,2,1,1,1
1949,0.628354825075829,0.432417741836329,0.936842552964369,-0.37786573,2.10555014,1,3,1,1,1
1950,0.486147211324797,0.911355155932882,0,-0.37786573,0,1,3,1,0,0
1955,0.418268191074395,0.642712038906618,0.773388926885513,0.47565741,2.00499564,1,3,1,1,1
1959,0,0,0,-0.37786573,0,0,3,0,0,0
1963,0,0,0,-0.37786573,0,0,3,0,0,0
1964,0.636633626400351,0.711417192825003,0,-0.37786573,0,1,1,1,0,0
1974,0,0,0,-0.37786573,0,0,3,0,0,0
1976,0.393778417320879,1.55641037195284,0.775139736811846,0.23579644,2.09945594,1,3,1,1,1
1977,0.956419732409536,0.618719727377594,1.0386255506522,-0.37786573,1.97147754,1,3,1,1,1
2002,0.370897244841038,0.340559607641916,0.935849996226642,-0.37786573,2.23962284,1,3,1,1,1
2004,0.614341579188092,0.239402149087367,1.07772575916211,-0.37786573,2.33408314,1,3,1,1,1
2007,0.766936093962694,0.165790874841792,0,-0.37786573,0,1,1,1,0,0
2013,0.721224084361302,0.946957494857731,0,-0.37786573,0,1,3,1,0,0
2015,0.533945876358216,0.274270731105495,1.08744430828055,-0.37786573,2.32189464,1,3,1,1,1
2016,0.696547492939759,0.516543280767389,0.890133408518505,-0.37786573,2.04156094,1,3,1,1,1
2017,0.496510229711155,0.516543280767389,0,-0.37786573,0,1,3,1,0,0
2020,0.506562853055131,0.307964342054138,1.31742036203162,1.2875959,1.43823397,1,3,1,1,1
2039,0.498570009587882,0.203273686557643,0,-0.37786573,0,1,3,1,0,0
2062,0.70887853636794,0.754730862331323,0.959565301651448,0.32986409,2.27314094,1,3,1,1,1
2068,0.463283128433991,0.594137604921084,0.856482623869572,1.1818727,2.07203194,1,3,1,1,1
2073,0,0,0,-0.37786573,0,0,3,0,0,0
2075,0,0,0,-0.37786573,0,0,3,0,0,0
2083,0.40140397285031,0.6890358957988,0,-0.37786573,0,1,3,1,0,0
2089,0,0,0,-0.37786573,0,0,3,0,0,0
2090,0.51601002948009,0.594137604921084,1.15680705882381,0.6960266,2.26704674,1,3,1,1,1
2094,0.851664945062379,0.775703897769343,0,-0.37786573,0,1,3,1,0,0
2104,0,0,0,-0.37786573,0,0,3,0,0,0
2105,0.46944563609651,0.6890358957988,0.690827802881854,0.17396268,2.31275334,1,3,1,1,1
2107,1.1707272918922,0.340559607641916,1.382707423243,0.24429117,1.27064314,1,2,1,1,1
2122,0,0,0,-0.37786573,0,0,3,0,0,0
2125,1.00476415055977,0.165790874841792,0.992005834187804,1.5038494,1.36205632,1,2,1,1,1
2126,0.591541243752475,0.836106276154839,0.938329547233155,0.93170606,1.86178168,1,1,1,1,1
2129,0,0,0,-0.37786573,0,0,3,0,0,0
2131,0.537712440596886,0.239402149087367,0,-0.37786573,0,1,3,1,0,0
2133,0,0,0,-0.37786573,0,0,3,0,0,0
2145,1.17868054063077,0.307964342054138,1.10156686959202,0.67679821,1.84959326,1,1,1,1,1
2146,0,0,0,-0.37786573,0,0,3,0,0,0
2152,0,0,0,-0.37786573,0,0,3,0,0,0
2154,0,0,0,-0.37786573,0,0,3,0,0,0
2155,0.612874332781206,0.516543280767389,0.989185390546391,-0.37786573,2.01413694,1,3,1,1,1
2162,0,0,0,-0.37786573,0,0,3,0,0,0
2165,0,0,0,-0.37786573,0,0,3,0,0,0
2171,1.13598444172239,0.239402149087367,1.27588703448629,-0.37786573,1.95014774,1,2,1,1,1
2186,0.498672885473076,0.165790874841792,1.0053725629936,-0.37786573,1.96233614,1,3,1,1,1
2189,0.464241874671593,0.165790874841792,0.869301073021768,2.6224214,2.66621764,1,3,1,1,1
2200,0.52596958927015,0.203273686557643,0,-0.37786573,0,1,3,1,0,0
2202,0,0,0,-0.37786573,0,0,3,0,0,0
2206,0.62264584834654,0.568935940069666,0.865934354232479,-0.37786573,1.99890144,1,3,1,1,1
2209,0,0,0,-0.37786573,0,0,3,0,0,0
2211,0.632592775746989,0.340559607641916,0,-0.37786573,0,1,3,1,0,0
2214,0.543925918000648,0.203273686557643,1.22390517320531,3.068362,2.14211544,1,3,1,1,1
2229,0.716105514548421,0.516543280767389,1.11990839167731,0.65855758,2.27923514,1,3,1,1,1
2233,0.744663069421508,0.165790874841792,1.18905748695061,-0.37786573,2.54433344,1,3,1,1,1
2238,0.86985666492652,0.340559607641916,1.33311754401659,1.5485291,2.20610464,1,3,1,1,1
2239,0.421384926001039,0.816374772130568,0.938659690773557,0.59017169,2.24266994,1,3,1,1,1
2244,1.05016785172813,0.568935940069666,1.08088031907979,0.1269124,1.78865114,1,1,1,1,1
2248,0.897298255197322,0.775703897769343,0.806517972123325,-0.37786573,1.43518686,1,2,1,1,1
2249,0.85253188750964,0.618719727377594,1.16223290428428,-0.37786573,2.28228234,1,2,1,1,1
2252,0.303696105609251,0.239402149087367,0.941296918709618,2.9474602,1.86482879,1,3,1,1,1
2253,1.11036786038017,0.461253124571302,1.23119952530094,-0.37786573,2.04156094,1,1,1,1,1
2261,0.554877664162908,0.796246085703602,0.810278096966116,0.37167925,1.57230663,1,3,1,1,1
2262,0,0,0,-0.37786573,0,0,3,0,0,0
2264,0.761018582101156,0.836106276154839,0,-0.37786573,0,1,3,1,0,0
2265,0.701094953175707,0.165790874841792,0,-0.37786573,0,1,3,1,0,0
2266,0.831515016838015,0.618719727377594,1.10352820240664,0.24468628,2.29751784,1,3,1,1,1
2270,0,0,0,-0.37786573,0,0,3,0,0,0
2272,0.576237399480772,0.594137604921084,0.886488504407094,0.5409154,2.23962284,1,3,1,1,1
2276,0.522459857444807,0.618719727377594,0.915620203119987,1.0542212,1.85873458,1,3,1,1,1
2282,0.524065834845538,0.711417192825003,1.21242366995866,0.46258606,2.08726754,1,3,1,1,1
2286,0,0,0,-0.37786573,0,0,3,0,0,0
2296,0.652282867435937,1.03078387108434,0,-0.37786573,0,1,3,1,0,0
2300,0.626455451733624,0.402726129194381,0.868239124904199,1.7570122,1.82216931,1,3,1,1,1
2303,0,0,0,-0.37786573,0,0,3,0,0,0
2308,0.934706613769518,0.666142180837032,0.96520640054852,0.76875864,1.98671304,1,3,1,1,1
2315,0,0,0,-0.37786573,0,0,3,0,0,0
2319,0,0,0,-0.37786573,0,0,3,0,0,0
2325,0,0,0,-0.37786573,0,0,3,0,0,0
2326,0.97147141974719,0.796246085703602,0,-0.37786573,0,1,3,1,0,0
2328,1.17956612575254,0.239402149087367,0,-0.37786573,0,1,3,1,0,0
2329,0,0,0,-0.37786573,0,0,3,0,0,0
2333,0,0,0,-0.37786573,0,0,3,0,0,0
2336,0,0,0,-0.37786573,0,0,3,0,0,0
2342,0.928568257657855,0.165790874841792,0,-0.37786573,0,1,3,1,0,0
2350,0,0,0,-0.37786573,0,0,3,0,0,0
2351,0.279143449445022,0.402726129194381,1.026001362049,1.5857017,1.46870503,1,3,1,1,1
2352,0.614433210681557,0.543082695024646,1.17456255679959,-0.37786573,2.18477494,1,3,1,1,1
2353,0.48510497773027,0.239402149087367,0,-0.37786573,0,1,3,1,0,0
2357,0.323746825219972,0.543082695024646,0.796294447288283,-0.37786573,1.75818008,1,3,1,1,1
2358,0.700926894952546,0.489280279392144,0.944255510937471,0.50308421,2.23048154,1,3,1,1,1
2362,0,0,0,-0.37786573,0,0,3,0,0,0
2368,0.744823936416748,0.543082695024646,0,-0.37786573,0,1,3,1,0,0
2370,0.608183065226603,0.165790874841792,0,-0.37786573,0,1,3,1,0,0
2397,1.15142021841618,0.239402149087367,1.1765160797203,1.7674825,2.03241964,1,1,1,1,1
2400,0,0,0,-0.37786573,0,0,3,0,0,0
2405,0,0,0,-0.37786573,0,0,3,0,0,0
2408,0.9220552331653,0.165790874841792,1.33622764312723,-0.37786573,2.16953934,1,3,1,1,1
2413,0.733907045150176,0.402726129194381,0,-0.37786573,0,1,3,1,0,0
2415,0.644577767773134,0.165790874841792,1.01137583180445,-0.37786573,2.26095254,1,3,1,1,1
2422,0,0,0,-0.37786573,0,0,3,0,0,0
2427,0,0,0,-0.37786573,0,0,3,0,0,0
2436,0,0,0,-0.37786573,0,0,3,0,0,0
2439,1.1861055473119,0.0440949302180896,0,-0.37786573,0,1,3,1,0,0
2440,0.885420050054771,0.165790874841792,0,-0.37786573,0,1,3,1,0,0
2445,0.961807506248967,0.274270731105495,0.934856449414727,-0.37786573,2.16039804,1,1,1,1,1
2449,0,0,0,-0.37786573,0,0,3,0,0,0
2457,0,0,0,-0.37786573,0,0,3,0,0,0
2479,0.400042472157266,0.642712038906618,1.07037434088079,0.96390703,1.84349905,1,3,1,1,1
2482,0.225451869097618,0.594137604921084,0.346072732597641,2.4961198,1.83435773,1,3,1,1,1
2485,0.310672774198507,0.543082695024646,0,-0.37786573,0,1,3,1,0,0
2488,0,0,0,-0.37786573,0,0,3,0,0,0
2489,0,0,0,-0.37786573,0,0,3,0,0,0
2492,0.912375521430591,0.274270731105495,1.02236498516067,1.2163455,2.37978964,1,3,1,1,1
2503,0.48968270111514,0.432417741836329,1.17664616460495,-0.37786573,2.50167394,1,3,1,1,1
2504,0.284382888624943,0.461253124571302,1.29709998038322,-0.37786573,1.58144794,1,3,1,1,1
2505,0.65747458219617,0.274270731105495,1.14344856715829,-0.37786573,1.70942639,1,3,1,1,1
2509,0,0,0,-0.37786573,0,0,3,0,0,0
2512,0.99410272566217,0.274270731105495,1.12155926470002,0.56267904,1.72161481,1,1,1,1,1
2529,0,0,0,-0.37786573,0,0,3,0,0,0
2535,0.572995528946265,0.461253124571302,0.379247839320004,-0.37786573,1.56925952,1,3,1,1,1
2539,0,0,0,-0.37786573,0,0,3,0,0,0
2543,0,0,0,-0.37786573,0,0,3,0,0,0
2547,0,0,0,-0.37786573,0,0,3,0,0,0
2558,0.510332106006132,0.340559607641916,1.05697473597624,-0.37786573,2.52909784,1,3,1,1,1
2562,0.535136851443259,0.402726129194381,1.17664616460495,-0.37786573,2.51386234,1,3,1,1,1
2576,0.549807837134305,0.594137604921084,0,-0.37786573,0,1,1,1,0,0
2579,0.564555675148256,0.402726129194381,0,-0.37786573,0,1,3,1,0,0
2581,0.846520110875589,0.543082695024646,1.05887909355171,-0.37786573,1.43823397,1,2,1,1,1
2582,0,0,0,-0.37786573,0,0,3,0,0,0
2585,0,0,0,-0.37786573,0,0,3,0,0,0
2594,1.09206601516531,0.432417741836329,0.953404434531318,0.28538197,1.73075613,1,1,1,1,1
2597,0.31253329441424,1.06244108396717,0,-0.37786573,0,1,3,1,0,0
2598,0,0,0,-0.37786573,0,0,3,0,0,0
2601,0.619824658936102,0.274270731105495,0.949656964025237,2.4600995,2.01718404,1,3,1,1,1
2605,0.43254737701532,0.73330851849469,0,-0.37786573,0,1,3,1,0,0
2606,0.711792221444763,0.165790874841792,1.03413518786649,-0.37786573,1.86787589,1,3,1,1,1
2620,0,0,0,-0.37786573,0,0,3,0,0,0
2625,0.62264584834654,0.489280279392144,0.502439266368505,-0.37786573,2.32189464,1,3,1,1,1
2626,0.567824977289851,0.126848204792475,0,-0.37786573,0,1,3,1,0,0
2642,0.436167676711487,0.274270731105495,0.86184362734626,1.4954864,2.43768474,1,3,1,1,1
2646,0.574617778041098,1.29741177177663,1.09721015613956,-0.37786573,1.70637928,1,3,1,1,1
2650,0,0,0,-0.37786573,0,0,3,0,0,0
2657,0,0,0,-0.37786573,0,0,3,0,0,0
2663,0.536920658161567,0.372125874164298,1.07239775395824,1.524757,2.02937254,1,3,1,1,1
2665,0.472829451596272,1.74633728678546,0.423863043403968,-0.017794398,2.42244914,1,3,1,1,1
2669,0.43287703788803,0.543082695024646,1.0320327598685,-0.37786573,1.64239006,1,3,1,1,1
2678,0.553028205956365,0.489280279392144,1.20271177456201,1.4086294,1.95928904,1,3,1,1,1
2679,0,0,0,-0.37786573,0,0,3,0,0,0
2682,0,0,0,-0.37786573,0,0,3,0,0,0
2685,1.04856646849253,0.307964342054138,0,-0.37786573,0,1,1,1,0,0
2692,1.25002706360408,0.0863273364205491,0,-0.37786573,0,1,2,1,0,0
2697,0,0,0,-0.37786573,0,0,3,0,0,0
2700,0.621554718778477,0.618719727377594,1.14747487878615,-0.37786573,2.25790544,1,3,1,1,1
2709,0.592852868880269,0.402726129194381,0,-0.37786573,0,1,3,1,0,0
2713,0.979581150705983,0.126848204792475,1.11008471137661,2.1174786,1.82216931,1,1,1,1,1
2714,0.659053148292098,0.568935940069666,0.647173330701749,-0.37786573,1.82216931,1,3,1,1,1
2716,0,0,0,-0.37786573,0,0,3,0,0,0
2720,0.774069306047642,0.981335750969976,0.953729639323286,-0.37786573,1.59363637,1,1,1,1,1
2729,1.3205173987638,0.126848204792475,0,-0.37786573,0,1,3,1,0,0
2747,0.729425029270757,0.239402149087367,1.07944766480445,-0.37786573,2.12992704,1,3,1,1,1
2751,0.870707981250106,0.274270731105495,1.13167973424066,-0.37786573,2.41635494,1,3,1,1,1
2752,0.816206454579995,0.666142180837032,1.18661326056936,-0.37786573,2.10859724,1,1,1,1,1
2762,0.487708524752046,1.06244108396717,0,-0.37786573,0,1,3,1,0,0
2771,1.29898639105998,0.340559607641916,0.93303238111415,-0.37786573,1.1457118,1,2,1,1,1
2774,0.344724195363535,0.855455969479736,0,-0.37786573,0,1,3,1,0,0
2778,0,0,0,-0.37786573,0,0,3,0,0,0
2780,0.576237399480772,0.307964342054138,1.1394059787878,-0.37786573,2.37369544,1,3,1,1,1
2781,0.969803016879991,0.432417741836329,0.878107078868059,-0.37786573,1.43823397,1,2,1,1,1
2786,0.660366714026517,0.165790874841792,0.935187741379167,2.857146,1.78865114,1,3,1,1,1
2789,1.00958976340213,0.402726129194381,1.03578399492428,0.91020582,1.83131062,1,1,1,1,1
2793,0.481553237503473,0.372125874164298,0.795342516818262,1.4319405,2.16344514,1,3,1,1,1
2797,1.22062804851002,0.0863273364205491,1.71399453005247,-0.37786573,2.34931864,1,2,1,1,1
2799,0.821583701338735,0.239402149087367,0,-0.37786573,0,1,2,1,0,0
2805,0.562434534391496,0.666142180837032,0.937338466055884,0.4185649,1.93186512,1,3,1,1,1
2832,0,0,0,-0.37786573,0,0,3,0,0,0
2840,0.532554610909644,0.461253124571302,0.976235077178513,-0.37786573,2.36760124,1,3,1,1,1
2841,0.953160017202063,0.489280279392144,0,-0.37786573,0,1,1,1,0,0
2842,0,0,0,-0.37786573,0,0,3,0,0,0
2846,0.813131436197471,0.203273686557643,1.25120024808363,-0.37786573,2.04460804,1,1,1,1,1
2849,0,0,0,-0.37786573,0,0,3,0,0,0
2850,0.44792511395508,1.25975769681716,0.616215141025267,0.0012693635,2.34017734,1,3,1,1,1
2852,0.965232770224405,0.126848204792475,1.27175550585252,-0.37786573,1.80083957,1,2,1,1,1
2853,0.926625507630791,0.0863273364205491,0,-0.37786573,0,1,1,1,0,0
2858,0,0,0,-0.37786573,0,0,3,0,0,0
2859,0,0,0,-0.37786573,0,0,3,0,0,0
2864,0.605043282076898,0.911355155932882,0.769682672829664,-0.37786573,1.83435773,1,3,1,1,1
2868,0,0,0,-0.37786573,0,0,3,0,0,0
2869,0.40750790684,0.618719727377594,0,-0.37786573,0,1,3,1,0,0
2886,0.488332370660455,0.711417192825003,0,-0.37786573,0,1,3,1,0,0
2888,1.06738303219445,0.203273686557643,1.19775654837939,-0.37786573,1.58754215,1,2,1,1,1
2892,1.36457625105738,0.0440949302180896,0,-0.37786573,0,1,3,1,0,0
2897,0,0,0,-0.37786573,0,0,3,0,0,0
2898,0,0,0,-0.37786573,0,0,3,0,0,0
2908,0.366680197046022,0.568935940069666,0,-0.37786573,0,1,3,1,0,0
2910,0,0,0,-0.37786573,0,0,3,0,0,0
2925,0.908217732730559,0.816374772130568,0,-0.37786573,0,1,1,1,0,0
2929,0.6886669492953,0.432417741836329,0.685314620995305,-0.37786573,1.77036851,1,3,1,1,1
2930,0.267415424314581,2.12205722697455,0.616215141025267,-0.37786573,2.07812624,1,3,1,1,1
2934,0,0,0,-0.37786573,0,0,3,0,0,0
2936,1.09280456309806,0.372125874164298,0.911388989942227,-0.37786573,1.70942639,1,3,1,1,1
2940,0,0,0,-0.37786573,0,0,3,0,0,0
2943,0.41402274684344,0.340559607641916,1.29617695176571,1.9430403,1.76122719,1,3,1,1,1
2953,0.436167676711487,1.07790165305712,1.09636474817346,-0.37786573,1.86787589,1,3,1,1,1
2956,0.642174408483841,0.126848204792475,0.640079500248793,-0.37786573,2.04765514,1,3,1,1,1
2960,1.14718024402401,0.165790874841792,0.955029398092248,1.8978997,1.32244394,1,1,1,1,1
2962,0.748757066048507,0.754730862331323,0.989812844445661,-0.062572837,2.04460804,1,3,1,1,1
2963,0.750278007352708,0.516543280767389,1.16447401211226,-0.37786573,2.27618804,1,3,1,1,1
2977,0.820614945243799,0.568935940069666,1.0214538192443,0.13379379,2.28532944,1,3,1,1,1
2979,0,0,0,-0.37786573,0,0,3,0,0,0
2986,0,0,0,-0.37786573,0,0,3,0,0,0
2987,0.504621753496954,0.618719727377594,0.731235406537785,0.58724133,2.34322444,1,3,1,1,1
2988,0,0,0,-0.37786573,0,0,3,0,0,0
2993,0.375096590669065,0.8744383483521,0.911897680538809,-0.37786573,1.87397011,1,3,1,1,1
2997,0.99472934012941,0.372125874164298,0.784233379175929,0.81541382,2.10555014,1,3,1,1,1
2999,1.19095647425707,0.239402149087367,1.10841480331647,0.60492223,1.35900921,1,2,1,1,1
3007,0.376027385602839,1.17990896978821,1.00799380296787,-0.37786573,1.49003477,1,3,1,1,1
3024,0,0,0,-0.37786573,0,0,3,0,0,0
3029,0.465412424526643,0.543082695024646,1.03608348713499,-0.37786573,2.11469144,1,3,1,1,1
3032,0.92192049497745,0.165790874841792,0,-0.37786573,0,1,1,1,0,0
3037,0.325338536362579,0.711417192825003,1.07628854101705,0.67877373,1.95624194,1,3,1,1,1
3040,0.650516827987091,0.402726129194381,1.25276869705039,-0.37786573,2.17258644,1,3,1,1,1
3041,0.894463096913231,0.203273686557643,0.562388152806639,-0.37786573,1.4016687,1,1,1,1,1
3043,0.563592077720948,0.239402149087367,0,-0.37786573,0,1,3,1,0,0
3051,0.811477524193768,0.73330851849469,1.17077490675177,-0.37786573,2.20610464,1,3,1,1,1
3063,0,0,0,-0.37786573,0,0,3,0,0,0
3072,0.932509143536774,0.307964342054138,0.703435711642711,-0.37786573,1.56316531,1,2,1,1,1
3076,0.638603229560997,1.41357571028234,0.938329547233155,0.54987109,1.62106032,1,3,1,1,1
3078,0,0,0,-0.37786573,0,0,3,0,0,0
3082,0,0,0,-0.37786573,0,0,3,0,0,0
3088,0,0,0,-0.37786573,0,0,3,0,0,0
3093,0.464028897278752,0.239402149087367,0.966330811716293,-0.37786573,1.69723797,1,3,1,1,1
3097,1.23452422637875,0.372125874164298,1.24841927688278,-0.37786573,1.74294455,1,2,1,1,1
3100,0.783011622852019,0.372125874164298,0,-0.37786573,0,1,3,1,0,0
3101,0.532355700514793,1.15181014372802,0,-0.37786573,0,1,3,1,0,0
3102,0.796773363632089,0.307964342054138,0,-0.37786573,0,1,3,1,0,0
3116,0,0,0,-0.37786573,0,0,3,0,0,0
3119,0,0,0,-0.37786573,0,0,3,0,0,0
3130,0,0,0,-0.37786573,0,0,3,0,0,0
3133,0.522560306666247,0.432417741836329,0,-0.37786573,0,1,3,1,0,0
3136,0.514188496964176,0.402726129194381,0.703226879282353,1.6428601,1.94100644,1,3,1,1,1
3143,0,0,0,-0.37786573,0,0,3,0,0,0
3145,0.339551120561343,0.489280279392144,0,-0.37786573,0,1,3,1,0,0
3151,0.409759201943081,0.568935940069666,1.1494819875184,-0.37786573,1.87397011,1,3,1,1,1
3152,0.888559597749258,0.642712038906618,0,-0.37786573,0,1,1,1,0,0
3154,0.218533099495915,1.47730370785904,1.25313028674005,0.30329335,1.32549105,1,3,1,1,1
3164,0,0,0,-0.37786573,0,0,3,0,0,0
3168,0.622282270759336,0.489280279392144,0.948513636610096,0.5399935,1.90748827,1,3,1,1,1
3170,0.822774725577519,0.203273686557643,0,-0.37786573,0,1,3,1,0,0
3176,0.668212089073942,0.203273686557643,1.27765245369112,2.4510451,2.34322444,1,3,1,1,1
3184,0.497643631816608,0.126848204792475,0,-0.37786573,0,1,3,1,0,0
3190,0.808614305452896,0.165790874841792,1.85689792755482,1.583364,2.09336174,1,1,1,1,1
3192,0,0,0,-0.37786573,0,0,3,0,0,0
3195,0.525368794926877,0.6890358957988,0.867530529655859,-0.37786573,1.41690423,1,3,1,1,1
3196,0.43671506853201,0.432417741836329,0.578842633815018,1.4505104,2.16039804,1,3,1,1,1
3197,0.629979992848066,0.307964342054138,0.810653333443387,1.2859167,1.99890144,1,3,1,1,1
3201,0,0,0,-0.37786573,0,0,3,0,0,0
3205,0,0,0,-0.37786573,0,0,3,0,0,0
3207,0.781229548001172,0.796246085703602,0,-0.37786573,0,1,3,1,0,0
3223,0.693842908485136,0.372125874164298,0,-0.37786573,0,1,1,1,0,0
3227,0,0,0,-0.37786573,0,0,3,0,0,0
3237,0,0,0,-0.37786573,0,0,3,0,0,0
3247,0.470927464878156,0.239402149087367,0.987615034927855,-0.37786573,1.42909265,1,3,1,1,1
3249,0.561951828694875,0.274270731105495,0.92703933808016,-0.37786573,1.72770902,1,3,1,1,1
3253,0,0,0,-0.37786573,0,0,3,0,0,0
3262,0,0,0,-0.37786573,0,0,3,0,0,0
3263,0.497231634765486,0.402726129194381,0,-0.37786573,0,1,3,1,0,0
3267,0.827598743447928,0.165790874841792,1.07930426603487,-0.37786573,1.77646272,1,1,1,1,1
3269,0.585145906166011,0.461253124571302,1.14974930001077,-0.37786573,2.39807234,1,3,1,1,1
3270,0.7432141197813,0.126848204792475,0,-0.37786573,0,1,3,1,0,0
3272,0,0,0,-0.37786573,0,0,3,0,0,0
3275,0.758958975115764,0.461253124571302,0,-0.37786573,0,1,3,1,0,0
3276,0.451705923861306,0.855455969479736,1.19443935001767,1.0808248,1.67286112,1,3,1,1,1
3291,0.748276292035724,0.8744383483521,0,-0.37786573,0,1,3,1,0,0
3298,0.718750626995688,0.516543280767389,0,-0.37786573,0,1,3,1,0,0
3307,0.474095440107839,1.36871610741944,0.718564028389628,-0.37786573,1.90444116,1,3,1,1,1
3310,0.741440325997933,0.274270731105495,1.04739821570386,2.2252103,2.17563354,1,3,1,1,1
3318,0,0,0,-0.37786573,0,0,3,0,0,0
3330,0,0,0,-0.37786573,0,0,3,0,0,0
3331,0,0,0,-0.37786573,0,0,3,0,0,0
3337,1.64366614927571,0.0440949302180896,0,-0.37786573,0,1,1,1,0,0
3338,1.27853920838369,0.0440949302180896,1.58128786153625,13.750423,1.63629585,1,1,1,1,1
3357,1.7835414469283,0.203273686557643,1.91717761643042,1.4848844,2.33713024,1,1,1,1,1
3361,0.652547505074982,0.274270731105495,0,-0.37786573,0,1,3,1,0,0
3362,1.19357853660738,0.796246085703602,0,-0.37786573,0,1,1,1,0,0
3367,0.741763067639246,0.775703897769343,0.89600664981723,-0.37786573,1.77646272,1,1,1,1,1
3368,1.06241932751087,0.274270731105495,1.23966326944139,-0.37786573,1.87397011,1,1,1,1,1
3375,0,0,0,-0.37786573,0,0,3,0,0,0
3377,0.502881782844868,0.307964342054138,1.26641835078176,2.1410202,1.67590822,1,3,1,1,1
3391,0.595564346281691,0.489280279392144,0,-0.37786573,0,1,3,1,0,0
3396,0.778744837050829,0.594137604921084,1.12731585474928,-0.37786573,2.14211544,1,3,1,1,1
3398,0,0,0,-0.37786573,0,0,3,0,0,0
3401,0.55846945343073,0.568935940069666,0.746352151778413,-0.37786573,2.13906834,1,3,1,1,1
3402,0.748276292035724,0.340559607641916,0.904752339919189,1.2143041,1.73989745,1,1,1,1,1
3410,0.770156257579369,0.489280279392144,1.00490927800863,-0.37786573,1.87701721,1,1,1,1,1
3416,0.175131369238214,1.25975769681716,0.520904528531397,-0.37786573,1.5052703,1,3,1,1,1
3420,0.880516629448449,0.461253124571302,1.16920340894144,0.21067442,1.85568747,1,1,1,1,1
3422,0.233530784731354,0.796246085703602,0.652460873187939,1.9459706,1.79169825,1,3,1,1,1
3442,0.517020561453953,0.372125874164298,0,-0.37786573,0,1,3,1,0,0
3451,0,0,0,-0.37786573,0,0,3,0,0,0
3455,0.484061656751472,0.946957494857731,0,-0.37786573,0,1,3,1,0,0
3457,0.330098546313956,0.929314757845298,0.788845239674818,-0.37786573,2.36760124,1,3,1,1,1
3461,0.684831374892369,0.836106276154839,1.0053725629936,0.60146507,2.46815574,1,3,1,1,1
3462,0.51732352262039,0.594137604921084,0,-0.37786573,0,1,3,1,0,0
3473,0,0,0,-0.37786573,0,0,3,0,0,0
3474,0.534343025676486,0.402726129194381,0,-0.37786573,0,1,3,1,0,0
3478,0.447816882318569,1.04673776224004,0.988557546422661,0.1985579,2.06898484,1,3,1,1,1
3479,0.537316627451996,0.203273686557643,1.03638288967697,3.8971253,2.19391624,1,3,1,1,1
3481,0.596590917366084,0.618719727377594,0,-0.37786573,0,1,3,1,0,0
3482,0,0,0,-0.37786573,0,0,3,0,0,0
3488,0.284255425697947,1.55641037195284,0.730016140122687,-0.37786573,1.82216931,1,3,1,1,1
3490,0.438464696025693,0.711417192825003,0.856124199118903,0.33190546,2.25790544,1,3,1,1,1
3495,0.660629221278713,0.489280279392144,0,-0.37786573,0,1,3,1,0,0
3497,0,0,0,-0.37786573,0,0,3,0,0,0
3499,0.513884584371775,1.16595823093356,0.802176278732451,0.067580964,1.84959326,1,3,1,1,1
3508,0.640301128636555,1.12289889039194,0.71876968262028,0.32858,1.67895533,1,3,1,1,1
3513,0,0,0,-0.37786573,0,0,3,0,0,0
3521,0.853830889319851,0.754730862331323,1.05829351820383,-0.37786573,2.17563354,1,3,1,1,1
3522,0,0,0,-0.37786573,0,0,3,0,0,0
3530,0,0,0,-0.37786573,0,0,3,0,0,0
3533,0.402084032040262,1.16595823093356,0,-0.37786573,0,1,3,1,0,0
3534,0,0,0,-0.37786573,0,0,3,0,0,0
3538,0.692911517793657,0.461253124571302,0.714235446754432,-0.37786573,1.20055971,1,3,1,1,1
3540,0.802103956913507,0.489280279392144,1.22972024088165,-0.37786573,2.22134014,1,3,1,1,1
3548,0,0,0,-0.37786573,0,0,3,0,0,0
3550,0.403669036136117,0.642712038906618,0,-0.37786573,0,1,3,1,0,0
3551,0.602728312661615,0.461253124571302,0.973210311195411,-0.37786573,1.96233614,1,3,1,1,1
3561,0.477253410955759,0.666142180837032,0,-0.37786573,0,1,3,1,0,0
